q_w,q_x,q_y,q_z
0.08114757215732121,-0.8816006654479618,-0.4487453042854558,0.12174970265440968
0.08116826975544064,-0.8823246018168559,-0.4473574301253348,0.12159909014992965
0.08116053486176036,-0.8830259400074927,-0.44601519773834253,0.12144381516266768
0.08116733312823612,-0.8837427530623228,-0.44463464466197805,0.12128744044208722
0.0811688237616972,-0.8844494592659602,-0.44327163752119897,0.121124033216237
0.08114821071656503,-0.8851390133789504,-0.4419409927212016,0.12096302676701223
0.08115453438634465,-0.8858284987765473,-0.44059801373509205,0.12081060630803785
0.08116569187566598,-0.8865446132595057,-0.4391940788146764,0.1206620913834398
0.08117549455160364,-0.8872122150599949,-0.4378736154234754,0.12054758997430902
0.08115188724655792,-0.8878967846512691,-0.4365322972039878,0.12038780876845137
0.08117050595550095,-0.8885869393253147,-0.4351607057909202,0.12024874368967702
0.0811601251341226,-0.8892576050341333,-0.4338241424214809,0.12012726347269277
0.0811237474544875,-0.8899386375318021,-0.43248114174712393,0.11995091104316111
0.08112672661394064,-0.8906093423340539,-0.43113109437117064,0.11983085179755557
0.08111583193891964,-0.8912759486141962,-0.4297882549227502,0.11970572735328315
0.0811016364150936,-0.8919417399736819,-0.4284445021342144,0.11957326479811459
0.08110439584901329,-0.8925928410369037,-0.4271244930328275,0.11943518976870024
0.08109908646487159,-0.893249371191087,-0.42578958185995097,0.11929681898868391
0.08113064667991479,-0.8939027833083816,-0.42444517937186843,0.11917181659608105
0.08112105567921249,-0.894550331114153,-0.4231197579409527,0.11903255802106755
0.08110847433215912,-0.8951974213718968,-0.4217952029385439,0.11887724314875646
0.08110580893299842,-0.8958454003892469,-0.42045379868190286,0.11874960855814096
0.08114390477630692,-0.8964903229249015,-0.419107955635335,0.1186140343417656
0.08117143258616244,-0.8971124538617704,-0.41779629165146553,0.1185187847571284
0.08116851905791532,-0.8977352377090625,-0.4164827537538624,0.11842816520996022
0.08117206051639853,-0.8983588489579984,-0.4151658573725963,0.11832069118484359
0.08117538128488844,-0.8989911693514817,-0.41383257166108045,0.11818645241179486
0.08119894129145057,-0.8996349545510535,-0.41246795637592515,0.11804179533597173
0.08124695118014712,-0.9002449316548287,-0.4111572155125119,0.11793108193229446
0.08128143029464434,-0.9008583930745339,-0.4098336939897653,0.11782965665370078
0.0813167693141544,-0.9014635304121955,-0.4085252485226472,0.11772088890506417
0.08133683484407554,-0.9020444087642719,-0.40726395201438204,0.11762770636329649
0.08135496724729123,-0.9026390652688494,-0.4059689778352184,0.1175298948786993
0.08140058802680807,-0.9032453518388197,-0.4046324799033669,0.11744928632268536
0.08142991688986566,-0.903853277314508,-0.4033041037263603,0.11732101960266868
0.08144652241285151,-0.9044420078474631,-0.40200188122983793,0.11724165605864592
0.08147247977168326,-0.905020234721713,-0.400719839503679,0.11715041618472327
0.08148373041271367,-0.9056112000161053,-0.3994127755065949,0.11703927052718838
0.08148410309905485,-0.9061869871596822,-0.398134117878599,0.11693891322237611
0.08149948719109434,-0.9067671926311329,-0.3968402257778407,0.11682862303406187
0.08147305827626646,-0.9073355449874139,-0.39557469917133903,0.11672620508270318
0.08146231747339255,-0.9078841142365087,-0.39434802217730563,0.11661888077709152
0.08150848840391563,-0.9084392415735502,-0.393082176337776,0.11653717575494595
0.08153533977579615,-0.9089885370206024,-0.39183050426848176,0.11645034932321083
0.08157036929619087,-0.9095448014154044,-0.39055646124095317,0.11636227762483675
0.08158238741708376,-0.9100877130907595,-0.3893184246471716,0.1162576138358465
0.08161832638163825,-0.9106314313033533,-0.38806953673278444,0.11615024658203892
0.08164152141696189,-0.9111717600470183,-0.38682335705683163,0.11605333303626222
0.08168330645474838,-0.9117023041126631,-0.3855833487275085,0.11598373724950216
0.08170053393463772,-0.9122228812338442,-0.3843773871512232,0.11588124073816905
0.08169624757136126,-0.9127512804589547,-0.3831505824097736,0.11578624422766669
0.08169592504129253,-0.9132895898721957,-0.3818926902463977,0.11569733790841044
0.08174461910434817,-0.9138108782713683,-0.3806576023465866,0.11561697875374329
0.08175882988849467,-0.9143230960005814,-0.37944738504155606,0.11553550034643557
0.08178736587542565,-0.9148318231994284,-0.378239504503368,0.11544886001089653
0.08180415155623959,-0.9153359176022788,-0.3770429782483308,0.11535523953850804
0.08182502737982864,-0.9158389409318897,-0.3758437085485727,0.11526146759216876
0.08185588981341782,-0.9163462209096576,-0.37462990526129625,0.11515924110272083
0.08185914795816204,-0.9168434670918699,-0.3734340198394073,0.11508331578949314
0.0818855159488892,-0.9173509738652439,-0.372209039284046,0.11498862596587806
0.08191015924215396,-0.9178380980458657,-0.37102318238914545,0.11491627264362403
0.0819119043287858,-0.9183234276493657,-0.36984655375367403,0.11483052223203978
0.0818977698035022,-0.9188219313482395,-0.36864183168760395,0.11472669133515442
0.0819118320343768,-0.9193024896377655,-0.3674652165531888,0.1146416108666319
0.08193198155673197,-0.9197719632395167,-0.3663051632770664,0.11457405200687361
0.08196829645649,-0.9202459582087595,-0.3651257742918928,0.1145065226273536
0.08200726444701165,-0.9207102698964182,-0.3639636337300642,0.1144459733113862
0.08202053423323533,-0.9211926920600513,-0.3627685770167004,0.11434865800930277
0.08201946381855169,-0.9216548612569891,-0.36161712571636606,0.11427238802489194
0.0820543677310648,-0.9221212541809818,-0.3604355590991354,0.11421769154050603
0.08204658708088829,-0.9225851001503095,-0.35927476452087675,0.11413471911513094
0.08207096456280667,-0.923050750306924,-0.35809508713729826,0.11405953577709396
0.08209562139669452,-0.9235049184250445,-0.35694265888951315,0.11397768578597824
0.08210316089094777,-0.9239641590793044,-0.3557811765811835,0.1138817724620475
0.08211376490459782,-0.9244058021810873,-0.3546495793262168,0.11381967488475081
0.08214615085894508,-0.9248583108429808,-0.3534871237697546,0.11373639739640967
0.08217956057334368,-0.9253060898484939,-0.3523341817743862,0.11364763203268552
0.08221171651851111,-0.9257445167034916,-0.3511950919131431,0.11357962350975585
0.08223810054479422,-0.926186185708122,-0.350050873976237,0.11349198143788596
0.08226137413034382,-0.9266249390290753,-0.34891159131770566,0.11340189654364875
0.08225738234892815,-0.9270532807461327,-0.3477981738472394,0.11332417207047911
0.08225811982572126,-0.9274789954361391,-0.3466837173490864,0.11325508762314651
0.08230512276053029,-0.9279083584313731,-0.3455391555068914,0.11320175410369304
0.08233676295494453,-0.9283285116196586,-0.3444208870067839,0.11314187807169863
0.08234755208505437,-0.928752987195645,-0.34330778820307933,0.11303332251984434
0.08233059660673978,-0.9291752425908809,-0.34219229208089313,0.1129578534630533
0.08230309260212974,-0.9295905930012798,-0.34109602619502977,0.11287617669647476
0.0823050308812067,-0.930012798367294,-0.33997814369270374,0.11276940443197124
0.0822946787696273,-0.9304254604179301,-0.33887277994014925,0.11269998876628927
0.0823683976780817,-0.9308757350570229,-0.3376615008625415,0.1125634211511387
0.08227937036314668,-0.931433514501388,-0.3361082345047026,0.112663072807235
0.08213610734653325,-0.9319192168382872,-0.3347625888721817,0.11275744875203127
0.0823547292597534,-0.9323698300568585,-0.33362715081706745,0.11223690483073397
0.082227962566411,-0.9326385224055802,-0.3328670399645235,0.11235427184833462
0.08235868485582745,-0.9331290141940582,-0.3315322678323089,0.11213226691728692
0.08228961315027755,-0.933670577549877,-0.330002701687599,0.11218684889122424
0.08206800294687713,-0.9343681352446351,-0.3280036497446772,0.11240389889121177
0.08189547519371078,-0.9350495103289918,-0.3259665358227643,0.11278901497936536
0.08172681705587853,-0.9354849158975488,-0.3246460983730987,0.11310884277188608
0.08119903123057784,-0.9355568755022968,-0.32432531524983915,0.11381186192874633
0.07977637396926698,-0.9353026550169964,-0.3246659131664439,0.1159168603019948
0.07708123848799349,-0.9352627036696363,-0.3246737989919445,0.1180215321280729
0.07405497629973153,-0.9352624205876707,-0.32470084917241726,0.11987253091700467
0.07131297591064797,-0.9351224945531736,-0.3250500792641612,0.12166686326925556
0.06841604313471947,-0.9347670477333286,-0.32551869204801037,0.12476935778089701
0.0650699434063616,-0.9341873117600982,-0.32606191613204216,0.12939704733816368
0.06132991126787435,-0.9333159302187048,-0.3267527585888347,0.13561950869419523
0.05744866354654649,-0.9323009760132318,-0.32734557166770534,0.14268643204956233
0.05302591869065963,-0.9310065602044992,-0.32792356422883245,0.1512652399814854
0.04818469329713268,-0.9294381857880474,-0.328654091252311,0.16065298762862196
0.043261500096905624,-0.9276118262851595,-0.3297009577569337,0.17018231635348366
0.038542828958421406,-0.925540773957431,-0.3309743091362999,0.1798464143926992
0.03380142390861979,-0.9232925675094851,-0.33231225989100494,0.18962294283558112
0.029929762186500754,-0.92071557398665,-0.3338984906868488,0.19974693757586753
0.026975019747132133,-0.9177987232997891,-0.3356917760982464,0.21030664107184982
0.024716991713730842,-0.9145442109051413,-0.33779665548257054,0.22111394385091437
0.022561817816854176,-0.9111510761025292,-0.3398849331744924,0.23188987277363557
0.020536872173526625,-0.9077491513791365,-0.3418058265252783,0.24236025252742507
0.017976475620609913,-0.9043109825819737,-0.34394187281664074,0.2521953235674056
0.015009370701433903,-0.9007678442123506,-0.3462399963082632,0.2617439103028672
0.011906052918881154,-0.8969321603273431,-0.3490306692624887,0.2711983362570599
0.00894373520947252,-0.8927178722396386,-0.35185253075995204,0.2813798265374617
0.0057827476689297636,-0.8880943485809363,-0.3548156605616876,0.29216576607839145
0.0024326644228202074,-0.8826627847324007,-0.3587141162067332,0.3036851550969719
-0.0014947764855072357,-0.8769438831144631,-0.36308365557445316,0.31486100197718536
-0.0046998398501924415,-0.871257195404429,-0.3676348606232705,0.32516675755049057
-0.007894358355411748,-0.8655277103036325,-0.37223679862510917,0.3350212344793049
-0.010716383613783664,-0.859905224396441,-0.3776326599730024,0.34328084464424086
-0.013164959549916045,-0.8544031486487758,-0.38329029917966606,0.3505859238102254
-0.014390235353007338,-0.8495640690343474,-0.38852003172073935,0.35649123226806484
-0.014843060294210524,-0.8450769519945478,-0.39407189545115473,0.3610151935642618
-0.015254322510637686,-0.841324580783614,-0.3997875363076528,0.3634696427861267
-0.016082399251674977,-0.8380388218714854,-0.4050975107844675,0.36514147426277216
-0.01642415372642512,-0.8348089451194486,-0.41024117183727726,0.3667784798110459
-0.01656369503599827,-0.8316724177371264,-0.41521227655077786,0.3683006909897911
-0.016375113627396867,-0.828412447624484,-0.4200636498519448,0.3701502429386805
-0.01616220234513738,-0.8252123883754199,-0.42484419677690455,0.37184769160514747
-0.01604607016946828,-0.8223878261542056,-0.42936195162828433,0.37291969848672174
-0.01587428094490744,-0.8197931945683938,-0.43368910366754904,0.37363202044774974
-0.015592342973813275,-0.8177116656803887,-0.4374583383318743,0.3738110657467308
-0.015742426397305942,-0.8159796447026532,-0.44092341583743905,0.37351832191781714
-0.01588882178140602,-0.8142238976234426,-0.4441131871338124,0.3735645418065477
-0.016437650211074677,-0.8124943551888195,-0.44707204807118156,0.37377708634329354
-0.01712534589770878,-0.8108325988775695,-0.4497433485070485,0.3741498892141995
-0.017592738728281997,-0.8090689438418418,-0.45222733118184527,0.37495117093673774
-0.017868611845594663,-0.8072860332654074,-0.4545793508253343,0.37593561550953475
-0.017876730037266052,-0.8055203215701665,-0.45692308761068584,0.37688025428375505
-0.01788528102334597,-0.8038293846750091,-0.45932501161771533,0.37756982236150444
-0.017844527600603184,-0.8023511755316597,-0.4616901332913634,0.3778311590897157
-0.017736617850043986,-0.8009442921067225,-0.464089545253346,0.37788165781821875
-0.017468642494542323,-0.7995440999826808,-0.4665611328125422,0.37781581234903333
-0.016828560900195345,-0.7980581885198711,-0.46909374990861236,0.37785047448837045
-0.01600237125518791,-0.7964761928903887,-0.4717412005746275,0.3779283502907035
-0.01503736602773118,-0.7949204565812524,-0.47440994055904295,0.3779028362295875
-0.014079223306890253,-0.7933536146478506,-0.47712809541077633,0.37781026741732376
-0.013042382375432926,-0.7918225202665201,-0.4797975064479959,0.37767889200620497
-0.011948116753447344,-0.7903966381506892,-0.4822922600960473,0.37752426777305487
-0.011062070244220875,-0.7889826594352208,-0.48475261442618345,0.37735778317058494
-0.01032718574006585,-0.7876331940480852,-0.4870027745854066,0.37730040871223164
-0.009777907511691684,-0.7862337558815368,-0.48921719933592367,0.3773690574371726
-0.009374074785445378,-0.7848714724960251,-0.4914049113063865,0.3773726427919765
-0.009223698059083716,-0.7836124261725775,-0.4934492309990794,0.37732525143231355
-0.009250192935105735,-0.7825201397607133,-0.4954788765360782,0.37693148940634125
-0.009149838724980605,-0.7815092200141793,-0.4976461231460716,0.3761754319487394
-0.00881181887406383,-0.7805282976588483,-0.49995477167727126,0.37515750649432356
-0.008210591525942985,-0.7796915985731167,-0.5022938194413932,0.3737840502914337
-0.006792897047651793,-0.778944182547817,-0.5044586546858879,0.3724530611192736
-0.005210731828739759,-0.7784040204632862,-0.5062978356350843,0.3711098635601457
-0.003689049988812168,-0.7778850515633102,-0.5079615568554734,0.3699409334224722
-0.0023652371323158354,-0.7774857871628827,-0.5095948890336593,0.3685421352895662
-0.0013086125193412501,-0.7771354093604813,-0.511272884518785,0.3669589631106352
-0.0004190859771975153,-0.776685755939612,-0.5130737719832726,0.36539617593827395
0.0005646671727039141,-0.7763747903521762,-0.5147998214715226,0.36362482020550646
0.0015744401580651628,-0.7764207070111191,-0.5163586861102298,0.3613061224793454
0.0025743262588487485,-0.7764988398995586,-0.517842825635986,0.35900102007694995
0.0034328484856378347,-0.7766570414950934,-0.5193608942019565,0.35644959955245764
0.0038085827763519255,-0.7768835416665207,-0.5210071786469965,0.35353780163260545
0.0035050534273087224,-0.7774137283734844,-0.522593869988033,0.3500160804703702
0.0033947121243379018,-0.7782058319993832,-0.5242096494877425,0.3458155611820826
0.003485196496009609,-0.7791872282671165,-0.5256647599879435,0.34136736343360424
0.0034877978692328337,-0.7802400614297841,-0.5270973797698622,0.3367218942180863
0.0034717949194307666,-0.7812596050880687,-0.5284521748330409,0.3322042669983356
0.003986242042450142,-0.7819690625310974,-0.5297151804882785,0.3284970664692246
0.0045257813475348685,-0.7826889245705073,-0.5308041470443707,0.32499926482740726
0.004840436031777742,-0.7835176798965693,-0.5315217730786334,0.32180929168043804
0.004962145945636428,-0.7845453206642456,-0.5318187959068125,0.31879897310323696
0.004725261676439282,-0.7856252223346355,-0.5320976758898746,0.3156623912447249
0.0045023413345130475,-0.7867594281836044,-0.5323280964842779,0.3124357994534886
0.004340310468981726,-0.7880807411869617,-0.5324006314924385,0.3089651673922071
0.004103667014443839,-0.7895877354288448,-0.5324766263813429,0.30496394923814674
0.0038336928445362323,-0.7914427824613471,-0.5327163585881564,0.2996946882772356
0.003150486113636487,-0.7936005359127807,-0.5328646296370625,0.29367252223854956
0.0024742839809541116,-0.7960282311715767,-0.5327453733074218,0.2872547655238607
0.0017216639325747232,-0.7985840073999727,-0.5324362489993544,0.28066396232826407
0.0008592584607874948,-0.8010299452365804,-0.5321273973280288,0.2742092659303777
0.0001957412764261704,-0.8031299907729182,-0.5319544404743867,0.26834055389751893
-0.0003956905145919621,-0.8049665032838927,-0.5318542180913821,0.2629826281683334
-0.001696078327875268,-0.8070273513989302,-0.5311272249351222,0.25808496342299625
-0.003082081824055324,-0.8090666083561945,-0.5303984183801961,0.25313877971267196
-0.004738769253449167,-0.81141044035712,-0.5294594345318817,0.24751434005044512
-0.007120223587353274,-0.8142110979255244,-0.5280585632736449,0.24117160733459514
-0.009919723769763439,-0.817159737638755,-0.5264568558658608,0.23450957586914228
-0.01253865503406619,-0.8202085171508214,-0.5245634065089414,0.2278903312449267
-0.014854927946682894,-0.8230096153176143,-0.5225424741488914,0.22222481166783897
-0.016969204304116723,-0.825570397120822,-0.5205746254928827,0.21713503815828128
-0.01870526048930877,-0.8281473506476904,-0.5183578883029161,0.21243158540899676
-0.020260895486650214,-0.8305975691878513,-0.5161352664294152,0.2080902710872093
-0.02151050490684897,-0.832602927214098,-0.5141773437225824,0.20477139198520172
-0.022931943223145373,-0.834584091687228,-0.5120838662073924,0.2017761974384106
-0.02401677227408927,-0.8365139719382696,-0.5098814963514352,0.1992195499443158
-0.025182095678275954,-0.838458500801217,-0.5075888742328444,0.19674028374092448
-0.026448809552199266,-0.8404982047869125,-0.5052395016209079,0.19389758695018708
-0.02750549376306478,-0.8425750434386079,-0.5028907252239649,0.19081840181437537
-0.028181884261909304,-0.8445463930111262,-0.5006835888126319,0.1877847580211129
-0.028579385181267743,-0.8463952475405575,-0.49850836289066935,0.18516942461293076
-0.02922413214740685,-0.8482273706422165,-0.4962945891679578,0.18261423426510492
-0.030152359170659535,-0.8499901107812371,-0.4939880099637155,0.1805089826646642
-0.03080089720717359,-0.8516295309596504,-0.4916869909804112,0.1789478964092849
-0.03177176665428419,-0.8534085397341533,-0.4892420988768023,0.17699318585501267
-0.03290398714834839,-0.8554581130836857,-0.48641265936961503,0.17467532508634412
-0.033991370792758636,-0.8576545950622111,-0.483475165149396,0.17182824844613948
-0.03502229655357609,-0.859909515434526,-0.48051960794708126,0.16861189278237537
-0.03603216695177927,-0.8622174955892803,-0.4775377140539966,0.16504667491528482
-0.03700929138980444,-0.8646087602171929,-0.4743852552317631,0.16137110560818563
-0.037966217481851805,-0.8669916210475281,-0.47115868092411906,0.15777703493647088
-0.03924542358523735,-0.8692308930970046,-0.4681078769172488,0.15418322470821852
-0.03964029321606475,-0.8714164143241403,-0.4652295664948992,0.1504112045665837
-0.03920609606480269,-0.8734146312607779,-0.4628543430431601,0.14620403912697305
-0.03914799074036158,-0.875110785832686,-0.46067720612400315,0.14291626603740437
-0.03893966286031034,-0.8765198794115527,-0.45851178955947236,0.14129240067198437
-0.03925006286056304,-0.8780012041805808,-0.4558315548985567,0.14068017479963552
-0.04040193123719662,-0.8793176692187535,-0.4531386399028997,0.14083143675669088
-0.04087633261836233,-0.8808051643555465,-0.4502452901640186,0.14067894853669546
-0.04037540940073231,-0.8825539642515383,-0.44719552552408715,0.1395868491329083
-0.03990611445258725,-0.8843798860088674,-0.44407335822316857,0.13812520323473612
-0.03946513682499018,-0.8862168357877546,-0.4408644319258295,0.13675077917306552
-0.03907256754369174,-0.8881499976226725,-0.43742087967773097,0.1353731517338294
-0.03843667728493129,-0.8900545131010933,-0.4338491142649889,0.13453821612892897
-0.037818472360929584,-0.8917741578023399,-0.43055532335051616,0.13390566888203628
-0.03714166336428389,-0.8933343263705592,-0.4275881295598278,0.13320161271591743
-0.03652725757164272,-0.8947602023081855,-0.4247983196535028,0.13272651370118282
-0.036043979842121474,-0.8960716190247942,-0.4221072952228331,0.1325968190232671
-0.0356826723945382,-0.8973407053749352,-0.41938353989926636,0.13275485614303636
-0.03596680485345317,-0.8985280719904867,-0.41675033735729805,0.13293926848854998
-0.0364382796478634,-0.8996491471695345,-0.41412982817555116,0.13341719974846536
-0.03686632425559258,-0.9007821622614685,-0.4114232258827865,0.1340272341415603
-0.037458717350608586,-0.901932095314551,-0.4087347120875882,0.1343550336631546
-0.03796226188610669,-0.9030239410863451,-0.406243934319887,0.13443397757142775
-0.03865119146831517,-0.9041495012952073,-0.4037126320909797,0.1342977118043381
-0.039345323853611704,-0.9054005564581551,-0.40096575680722035,0.13389637681479857
-0.039936047098726744,-0.9066077600140666,-0.39825710050271024,0.13363668479717322
-0.0402984610465052,-0.9077013419660855,-0.3957191258348261,0.1336438598618431
-0.04109141795304561,-0.9085984806150043,-0.39340870066032047,0.1341263979963386
-0.04199183359178115,-0.9093947587479517,-0.39112006328125004,0.13514050011830547
-0.04232237308403117,-0.9102205006392909,-0.3887827724470129,0.13621825428667292
-0.04265581744342636,-0.9113191362629516,-0.3860218757768472,0.13662000051568296
-0.043139085191118906,-0.9123742285921712,-0.3833220235333533,0.13702741551970207
-0.0437069376114243,-0.9133855275513286,-0.38089084339171464,0.13688954337260564
-0.044578832474985355,-0.9143784796951369,-0.37878743914349355,0.13581163246457081
-0.04525511301424539,-0.9153414135057554,-0.3768038945794684,0.13461387928849824
-0.04630838918431218,-0.9162071766194962,-0.3750983414592976,0.13312091059097136
-0.047300437513567634,-0.9169341837383289,-0.37369802631672205,0.13169721496727327
-0.047042161926440326,-0.9174246578800915,-0.3727195030415023,0.1311457363675199
-0.04656617686157304,-0.918033917498888,-0.3715006495668806,0.13050894553833295
-0.04695760616670915,-0.9188506810366206,-0.3699766388319169,0.12894066813952731
-0.04715690415005886,-0.9196408935121692,-0.36838711126705204,0.12778023956558351
-0.04744606778826859,-0.9204965266229075,-0.36686049015719235,0.12589041221720795
-0.04815761412483468,-0.9214528159759182,-0.36521797580489174,0.12337496618370992
-0.04694405220681251,-0.9223588695024931,-0.36378313120933753,0.12129387973025238
-0.04634666706087154,-0.9229696126727283,-0.36226126657046903,0.12143251326503268
-0.046189489541538585,-0.9235075521046753,-0.3608385157534822,0.12163838954189854
-0.04583579369220641,-0.924172790587029,-0.3593691009523467,0.12106850307115866
-0.045533469049676194,-0.9249487520090756,-0.3574922907307682,0.12081296048530468
-0.044560487358288575,-0.9256856625179245,-0.35552495396579187,0.12133599747298607
-0.04414637240470017,-0.9263019665498403,-0.3538943363034967,0.12155066146143156
-0.04383888648811847,-0.9266752482177621,-0.3529520837776254,0.12155641870778734
-0.043362014626466466,-0.9269497371718839,-0.35236483004349023,0.12133815143198674
-0.042763445017906375,-0.9272951124307354,-0.3516351497832581,0.12102802844455467
-0.041899749101971855,-0.9277971089257918,-0.3507229935476109,0.12012625646017892
-0.040959754401044574,-0.9283438291519771,-0.3496819701414401,0.11925834626076136
