accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pitch,yaw,roll
-0.19142580799999998,1.6941184007999999,9.7244310464,0.1265363707695889,-0.026179938779914945,0.011999138607461015,0.19713618239329272,0.00023998277214922032,0.024700012179185476
0.32542387359999997,-1.0815558152,10.509276859199998,-0.11126473981463851,0.015271630954950384,0.007635815477475192,-0.11721815468287781,0.00015271630954950385,-0.03746692579749915
-0.12442677519999999,1.5409777543999998,9.9445707256,0.12544553998709243,-0.017453292519943295,0.008726646259971648,0.17582410866137824,0.00017453292519943296,0.016626645202390187
0.3445664544,0.8805587167999999,10.097711372,-0.12217304763960307,0.014180800172453928,0.009817477042468103,0.09995397602150934,0.00019634954084936208,-0.04133409546183073
-0.22013967919999997,1.7706887239999998,9.705288465599999,0.12871803233458182,-0.017453292519943295,0.01090830782496456,0.2064509059444362,0.0002181661564992912,0.028088713938613865
0.3062812928,-0.9954142015999999,10.394421374399998,-0.04036073895236887,0.020725784867432664,0.009817477042468103,-0.10899792048729215,0.00019634954084936208,-0.03439313349956297
0.37328032559999996,0.7274180703999998,10.269994599199999,0.06872233929727672,-0.0272707695624114,0.011999138607461015,0.08049474207477217,0.00023998277214922032,-0.04018100876527808
-0.0669990328,1.4452648504,10.0115697584,0.09599310885968812,0.003272492347489368,0.00545415391248228,0.1643529352085431,0.0001090830782496456,0.00947132670868683
0.39242290639999994,-1.2346964615999998,10.604989763199999,-0.09272061651219876,0.019634954084936207,0.011999138607461015,-0.13243155975578388,0.00023998277214922032,-0.04391688877857211
0.4019941968,0.6891329088,10.269994599199999,0.0916297857297023,-0.026179938779914945,0.014180800172453928,0.0762645292616451,0.0002836160034490786,-0.04293478752185748
-0.12442677519999999,-0.2009970984,10.164710404799997,0.07308566242726255,0.003272492347489368,0.007635815477475192,-0.0225922543173385,0.00015271630954950385,0.015456252554508746
0.38285161599999995,0.5072783912,10.3274223416,-0.04908738521234052,-0.01090830782496456,0.00545415391248228,0.056027858263698514,0.0001090830782496456,-0.04337223617026009
-0.028713871199999998,1.4452648504,9.9828558872,0.11562806294462433,-0.02181661564992912,0.007635815477475192,0.16432725936987674,0.00015271630954950385,0.005528311104334936
0.4019941968,-1.3208380752,10.6432749248,-0.12544553998709243,0.020725784867432664,0.01090830782496456,-0.14107934375471914,0.0002181661564992912,-0.04539013554437856
-0.09571290399999999,1.6558332392,9.848857821600001,0.1189005552921137,-0.019634954084936207,0.013089969389957472,0.1904864979733316,0.00026179938779914946,0.013312193468968912
-0.1531406464,-0.09571290399999999,10.030712339199999,0.006544984694978736,0.018544123302439753,0.009817477042468103,-0.010570512414424138,0.00019634954084936208,0.017621020911949305
