accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
0.5072783912,-0.47856451999999994,10.2508520184,0.006544984694978736,-0.008726646259971648,0.008726646259971648,5.300000000000001,-73.4,-81.10000000000001
0.5168496816,-0.46899322959999995,10.222138147199999,0.007635815477475192,-0.00545415391248228,0.01090830782496456,5.1000000000000005,-73.60000000000001,-79.2
0.5359922624,-0.4881358104,10.212566856799999,0.002181661564992912,-0.002181661564992912,0.014180800172453928,3.9000000000000004,-73.0,-80.0
0.5359922624,-0.45942193919999996,10.241280727999998,0.004363323129985824,-0.004363323129985824,0.01090830782496456,5.2,-73.5,-80.80000000000001
0.5359922624,-0.46899322959999995,10.260423308799998,0.003272492347489368,-0.00545415391248228,0.007635815477475192,5.5,-74.3,-79.5
0.5359922624,-0.5072783912,10.2317094376,0.004363323129985824,-0.004363323129985824,0.007635815477475192,4.0,-73.5,-81.2
0.5264209719999999,-0.45942193919999996,10.2317094376,-0.003272492347489368,-0.006544984694978736,0.011999138607461015,5.4,-74.8,-80.10000000000001
0.5072783912,-0.47856451999999994,10.222138147199999,0.001090830782496456,0.0,0.008726646259971648,4.6000000000000005,-74.4,-80.60000000000001
0.5168496816,-0.46899322959999995,10.212566856799999,0.013089969389957472,-0.003272492347489368,0.007635815477475192,3.8000000000000003,-73.9,-79.7
0.5264209719999999,-0.46899322959999995,10.241280727999998,0.009817477042468103,-0.004363323129985824,0.008726646259971648,4.2,-73.4,-80.80000000000001
0.5455635528,-0.5072783912,10.2317094376,0.013089969389957472,0.0,0.008726646259971648,3.7,-73.4,-79.7
0.5359922624,-0.5168496816,10.193424275999998,0.00545415391248228,0.0,0.009817477042468103,4.4,-73.8,-79.80000000000001
0.49770710079999997,-0.4498506487999999,10.241280727999998,0.011999138607461015,-0.003272492347489368,0.008726646259971648,4.5,-73.9,-81.10000000000001
0.5264209719999999,-0.4498506487999999,10.2317094376,0.004363323129985824,-0.006544984694978736,0.008726646259971648,4.6000000000000005,-73.9,-80.80000000000001
0.5359922624,-0.4881358104,10.2508520184,0.001090830782496456,-0.004363323129985824,0.009817477042468103,4.6000000000000005,-74.2,-80.7
0.5168496816,-0.47856451999999994,10.212566856799999,0.009817477042468103,0.001090830782496456,0.01090830782496456,4.3,-74.10000000000001,-80.7
0.49770710079999997,-0.49770710079999997,10.212566856799999,0.006544984694978736,-0.001090830782496456,0.008726646259971648,4.9,-73.8,-80.7
0.5264209719999999,-0.45942193919999996,10.241280727999998,0.006544984694978736,-0.00545415391248228,0.008726646259971648,3.5,-74.7,-80.2
0.4881358104,-0.5359922624,10.212566856799999,0.013089969389957472,-0.003272492347489368,0.007635815477475192,4.6000000000000005,-73.3,-79.80000000000001
0.47856451999999994,-0.5168496816,10.164710404799997,0.008726646259971648,0.001090830782496456,0.014180800172453928,4.7,-74.10000000000001,-80.10000000000001
0.5072783912,-0.430708068,10.260423308799998,0.011999138607461015,0.001090830782496456,0.006544984694978736,3.8000000000000003,-73.7,-79.9
0.5168496816,-0.46899322959999995,10.241280727999998,0.008726646259971648,-0.002181661564992912,0.007635815477475192,4.5,-72.7,-80.5
0.5168496816,-0.45942193919999996,10.193424275999998,0.020725784867432664,0.007635815477475192,0.014180800172453928,5.2,-73.7,-80.5
0.5168496816,-0.45942193919999996,10.241280727999998,0.007635815477475192,-0.003272492347489368,0.013089969389957472,4.6000000000000005,-75.0,-80.5
0.5264209719999999,-0.4498506487999999,10.222138147199999,0.015271630954950384,-0.004363323129985824,0.009817477042468103,4.4,-74.0,-79.30000000000001
0.5072783912,-0.4498506487999999,10.2508520184,0.008726646259971648,-0.008726646259971648,0.013089969389957472,4.800000000000001,-74.3,-80.4
0.4881358104,-0.47856451999999994,10.289137179999999,0.007635815477475192,-0.009817477042468103,0.011999138607461015,4.4,-73.2,-79.5
0.5264209719999999,-0.4881358104,10.212566856799999,0.01090830782496456,-0.014180800172453928,0.009817477042468103,4.6000000000000005,-73.60000000000001,-81.0
0.5455635528,-0.46899322959999995,10.222138147199999,0.014180800172453928,-0.007635815477475192,0.013089969389957472,4.9,-74.3,-80.60000000000001
0.5072783912,-0.46899322959999995,10.2508520184,0.006544984694978736,-0.006544984694978736,0.01090830782496456,4.3,-74.4,-80.0
0.49770710079999997,-0.4881358104,10.2317094376,0.00545415391248228,-0.011999138607461015,0.007635815477475192,6.5,-73.4,-80.7
0.5264209719999999,-0.44027935839999993,10.260423308799998,-0.002181661564992912,-0.009817477042468103,0.008726646259971648,5.5,-74.5,-80.7
0.5742774239999999,-0.5359922624,10.222138147199999,0.002181661564992912,-0.004363323129985824,0.004363323129985824,4.4,-73.9,-79.0
0.5551348432,-0.49770710079999997,10.260423308799998,0.011999138607461015,0.006544984694978736,0.01090830782496456,5.0,-74.10000000000001,-79.7
0.5359922624,-0.46899322959999995,10.2029955664,0.01090830782496456,0.0,0.006544984694978736,4.5,-74.7,-79.80000000000001
0.5168496816,-0.47856451999999994,10.222138147199999,0.011999138607461015,-0.002181661564992912,0.00545415391248228,4.5,-74.2,-80.30000000000001
0.46899322959999995,-0.4019941968,10.212566856799999,0.01090830782496456,-0.00545415391248228,0.017453292519943295,4.9,-73.2,-79.9
0.2679961312,-0.45942193919999996,10.2795658896,0.003272492347489368,-0.009817477042468103,0.12326387842209953,5.0,-74.7,-80.30000000000001
0.6891329088,-0.47856451999999994,10.241280727999998,0.001090830782496456,-0.020725784867432664,0.08835729338221293,5.9,-74.7,-80.80000000000001
0.6317051664,-0.44027935839999993,10.212566856799999,0.01090830782496456,-0.006544984694978736,0.013089969389957472,4.3,-74.8,-80.80000000000001
0.5168496816,-0.4881358104,10.2317094376,-0.00545415391248228,-0.009817477042468103,0.011999138607461015,4.6000000000000005,-74.8,-80.60000000000001
0.5551348432,-0.4498506487999999,10.2317094376,0.002181661564992912,-0.008726646259971648,0.01090830782496456,3.9000000000000004,-73.60000000000001,-80.5
0.49770710079999997,-0.45942193919999996,10.241280727999998,0.003272492347489368,-0.007635815477475192,0.006544984694978736,4.7,-73.9,-80.60000000000001
0.5742774239999999,-0.47856451999999994,10.193424275999998,0.004363323129985824,-0.013089969389957472,0.009817477042468103,4.2,-74.3,-81.0
0.5647061335999999,-0.46899322959999995,10.241280727999998,0.006544984694978736,-0.003272492347489368,0.009817477042468103,4.7,-74.3,-80.2
0.5455635528,-0.4881358104,10.222138147199999,0.004363323129985824,-0.008726646259971648,0.01090830782496456,4.6000000000000005,-73.9,-79.7
0.5455635528,-0.45942193919999996,10.260423308799998,0.006544984694978736,-0.008726646259971648,0.008726646259971648,4.800000000000001,-73.5,-80.80000000000001
0.5455635528,-0.4498506487999999,10.241280727999998,0.004363323129985824,-0.00545415391248228,0.009817477042468103,4.3,-73.5,-80.2
0.5455635528,-0.45942193919999996,10.1838529856,0.01090830782496456,-0.001090830782496456,0.011999138607461015,5.1000000000000005,-73.60000000000001,-80.80000000000001
0.4881358104,-0.4881358104,10.2508520184,0.001090830782496456,-0.003272492347489368,0.011999138607461015,4.2,-74.5,-80.4
0.5168496816,-0.46899322959999995,10.222138147199999,0.0,-0.006544984694978736,0.009817477042468103,3.8000000000000003,-75.10000000000001,-81.0
0.5455635528,-0.49770710079999997,10.1838529856,0.003272492347489368,-0.01090830782496456,0.009817477042468103,3.6,-74.0,-79.30000000000001
0.5168496816,-0.4881358104,10.241280727999998,0.006544984694978736,0.003272492347489368,0.008726646259971648,4.2,-74.0,-81.4
0.5264209719999999,-0.4881358104,10.260423308799998,0.004363323129985824,-0.00545415391248228,0.008726646259971648,4.800000000000001,-73.4,-80.60000000000001
0.5647061335999999,-0.47856451999999994,10.212566856799999,0.00545415391248228,-0.006544984694978736,0.007635815477475192,5.0,-73.9,-79.2
0.5264209719999999,-0.46899322959999995,10.222138147199999,0.003272492347489368,-0.00545415391248228,0.015271630954950384,4.6000000000000005,-73.4,-80.60000000000001
0.5168496816,-0.4498506487999999,10.2317094376,0.01090830782496456,0.001090830782496456,0.015271630954950384,4.2,-75.2,-80.60000000000001
0.5455635528,-0.5359922624,10.2029955664,0.007635815477475192,-0.004363323129985824,0.008726646259971648,4.800000000000001,-73.7,-80.4
0.5264209719999999,-0.38285161599999995,10.241280727999998,0.004363323129985824,-0.004363323129985824,0.008726646259971648,5.5,-74.0,-80.2
0.49770710079999997,-0.46899322959999995,10.260423308799998,0.004363323129985824,-0.002181661564992912,0.006544984694978736,4.9,-73.9,-80.5
0.5838487144,-0.5264209719999999,10.1742816952,0.00545415391248228,-0.007635815477475192,0.008726646259971648,3.9000000000000004,-74.3,-80.10000000000001
0.5264209719999999,-0.430708068,10.2317094376,0.007635815477475192,-0.00545415391248228,0.007635815477475192,4.7,-74.0,-80.30000000000001
0.5264209719999999,-0.5264209719999999,10.212566856799999,0.011999138607461015,-0.01090830782496456,0.007635815477475192,4.7,-73.8,-80.10000000000001
0.5551348432,-0.5072783912,10.2508520184,-0.003272492347489368,-0.015271630954950384,0.007635815477475192,5.0,-73.7,-80.4
0.5455635528,-0.42113677759999996,10.1838529856,0.008726646259971648,0.003272492347489368,0.008726646259971648,4.2,-74.0,-80.0
0.5455635528,-0.47856451999999994,10.193424275999998,-0.003272492347489368,0.0,0.007635815477475192,4.4,-73.8,-79.7
0.5264209719999999,-0.4881358104,10.269994599199999,0.002181661564992912,-0.004363323129985824,0.01090830782496456,4.7,-74.2,-80.10000000000001
0.5551348432,-0.49770710079999997,10.2317094376,0.003272492347489368,-0.003272492347489368,0.014180800172453928,4.6000000000000005,-75.10000000000001,-80.10000000000001
0.5838487144,-0.46899322959999995,10.222138147199999,0.01090830782496456,0.001090830782496456,0.01090830782496456,3.2,-73.4,-80.0
0.5455635528,-0.45942193919999996,10.222138147199999,0.013089969389957472,0.00545415391248228,0.009817477042468103,5.1000000000000005,-72.8,-79.60000000000001
0.5264209719999999,-0.41156548719999997,10.269994599199999,0.00545415391248228,0.001090830782496456,0.014180800172453928,4.5,-73.9,-80.2
0.29671000239999995,-0.4019941968,10.212566856799999,0.001090830782496456,0.004363323129985824,0.011999138607461015,4.2,-74.2,-81.10000000000001
0.24885355039999998,-0.4019941968,10.2508520184,0.002181661564992912,0.004363323129985824,0.07853981633974483,4.3,-73.8,-80.60000000000001
0.5168496816,-0.45942193919999996,10.2317094376,0.013089969389957472,-0.002181661564992912,0.11999138607461016,4.800000000000001,-73.60000000000001,-80.9
0.45942193919999996,-0.49770710079999997,10.193424275999998,0.004363323129985824,0.002181661564992912,0.09490227807719166,5.4,-74.3,-79.5
0.14356935599999998,-0.4019941968,10.212566856799999,0.011999138607461015,0.015271630954950384,0.10471975511965978,4.800000000000001,-74.2,-79.30000000000001
0.16271193679999998,-0.41156548719999997,10.241280727999998,0.009817477042468103,0.014180800172453928,0.12871803233458182,5.0,-74.0,-80.2
0.2584248408,-0.430708068,10.2317094376,0.011999138607461015,0.006544984694978736,0.1712604328519436,4.5,-73.60000000000001,-80.5
0.4019941968,-0.430708068,10.2508520184,0.015271630954950384,-0.009817477042468103,0.18871372537188688,4.4,-74.0,-80.80000000000001
0.5072783912,-0.47856451999999994,10.241280727999998,0.01090830782496456,-0.013089969389957472,0.2181661564992912,3.7,-74.5,-80.5
0.7274180703999998,-0.49770710079999997,10.222138147199999,0.006544984694978736,-0.02181661564992912,0.22689280275926285,2.9000000000000004,-74.3,-79.9
0.9475577495999999,-0.5838487144,10.212566856799999,0.002181661564992912,-0.022907446432425576,0.1341721862470641,3.3000000000000003,-74.2,-81.4
0.7369893607999999,-0.5742774239999999,10.2029955664,0.002181661564992912,-0.01090830782496456,0.09053895494720585,3.3000000000000003,-74.7,-80.4
0.8135596839999999,-0.5742774239999999,10.2317094376,0.007635815477475192,-0.016362461737446838,0.03490658503988659,3.5,-74.4,-79.30000000000001
0.6508477471999999,-0.42113677759999996,10.1359965336,0.003272492347489368,-0.013089969389957472,0.013089969389957472,2.8000000000000003,-73.3,-80.10000000000001
0.5359922624,-0.4881358104,10.2508520184,0.006544984694978736,-0.022907446432425576,0.008726646259971648,3.5,-74.0,-79.60000000000001
0.5551348432,-0.4881358104,10.2508520184,0.011999138607461015,-0.02399827721492203,0.008726646259971648,2.4000000000000004,-73.7,-81.10000000000001
0.6029912951999999,-0.4881358104,10.164710404799997,0.00545415391248228,-0.015271630954950384,0.011999138607461015,2.4000000000000004,-75.5,-81.10000000000001
0.5647061335999999,-0.4498506487999999,10.222138147199999,0.001090830782496456,-0.004363323129985824,0.01090830782496456,3.6,-73.4,-80.10000000000001
0.5264209719999999,-0.49770710079999997,10.2317094376,0.01090830782496456,0.008726646259971648,0.008726646259971648,3.6,-74.3,-81.9
0.5264209719999999,-0.46899322959999995,10.2317094376,0.009817477042468103,-0.002181661564992912,0.013089969389957472,2.6,-73.60000000000001,-81.0
0.5455635528,-0.47856451999999994,10.241280727999998,0.007635815477475192,-0.006544984694978736,0.013089969389957472,3.3000000000000003,-73.7,-81.10000000000001
0.5742774239999999,-0.47856451999999994,10.212566856799999,-0.001090830782496456,-0.004363323129985824,0.014180800172453928,2.7,-74.60000000000001,-80.9
0.5647061335999999,-0.4881358104,10.212566856799999,0.002181661564992912,-0.004363323129985824,0.007635815477475192,3.5,-74.2,-81.7
0.5551348432,-0.41156548719999997,10.2508520184,0.002181661564992912,-0.003272492347489368,0.007635815477475192,3.0,-73.7,-79.4
0.5455635528,-0.5168496816,10.212566856799999,-0.00545415391248228,0.001090830782496456,0.007635815477475192,3.1,-73.8,-80.4
0.430708068,-0.49770710079999997,10.2987084704,0.01090830782496456,-0.014180800172453928,0.007635815477475192,3.3000000000000003,-74.0,-81.60000000000001
0.7944171031999999,-0.6029912951999999,10.068997500799998,0.011999138607461015,0.020725784867432664,0.011999138607461015,3.7,-73.8,-81.10000000000001
0.2584248408,-2.0578274359999997,10.576275891999998,-0.03490658503988659,0.06981317007977318,0.017453292519943295,2.8000000000000003,-73.7,-80.80000000000001
0.5647061335999999,-0.6221338759999999,10.260423308799998,0.004363323129985824,0.013089969389957472,0.014180800172453928,3.4000000000000004,-74.2,-79.80000000000001
0.45942193919999996,-0.46899322959999995,10.3274223416,-0.00545415391248228,0.006544984694978736,0.009817477042468103,4.0,-74.7,-80.4
0.5168496816,-0.49770710079999997,10.269994599199999,0.003272492347489368,0.002181661564992912,0.01090830782496456,2.8000000000000003,-75.0,-79.2
0.5264209719999999,-0.49770710079999997,10.241280727999998,0.004363323129985824,0.0,0.011999138607461015,3.1,-73.9,-80.2
0.5359922624,-0.47856451999999994,10.2508520184,0.009817477042468103,-0.001090830782496456,0.008726646259971648,2.9000000000000004,-74.8,-79.10000000000001
0.5359922624,-0.47856451999999994,10.2029955664,0.007635815477475192,-0.001090830782496456,0.011999138607461015,2.6,-74.60000000000001,-79.60000000000001
0.5551348432,-0.47856451999999994,10.260423308799998,0.013089969389957472,-0.01090830782496456,0.007635815477475192,3.0,-74.9,-81.0
0.5551348432,-0.47856451999999994,10.222138147199999,0.00545415391248228,-0.002181661564992912,0.006544984694978736,2.4000000000000004,-74.2,-79.80000000000001
0.5359922624,-0.49770710079999997,10.2508520184,0.003272492347489368,-0.00545415391248228,0.009817477042468103,3.2,-74.2,-80.5
0.5168496816,-0.47856451999999994,10.2317094376,0.004363323129985824,0.003272492347489368,0.008726646259971648,4.2,-73.9,-80.0
0.5168496816,-0.47856451999999994,10.241280727999998,0.004363323129985824,0.0,0.009817477042468103,3.5,-75.0,-81.4
0.5264209719999999,-0.49770710079999997,10.2317094376,0.004363323129985824,-0.002181661564992912,0.009817477042468103,4.0,-74.10000000000001,-80.2
0.49770710079999997,-0.47856451999999994,10.241280727999998,0.00545415391248228,-0.004363323129985824,0.009817477042468103,3.3000000000000003,-74.2,-80.30000000000001
0.5551348432,-0.49770710079999997,10.2508520184,0.002181661564992912,-0.003272492347489368,0.01090830782496456,3.1,-74.4,-79.60000000000001
0.5551348432,-0.47856451999999994,10.212566856799999,0.002181661564992912,-0.002181661564992912,0.004363323129985824,3.1,-74.4,-81.0
0.49770710079999997,-0.5072783912,10.2029955664,0.002181661564992912,-0.002181661564992912,0.011999138607461015,3.3000000000000003,-74.0,-80.4
0.5072783912,-0.47856451999999994,10.222138147199999,0.004363323129985824,-0.001090830782496456,0.009817477042468103,3.2,-74.3,-78.60000000000001
0.49770710079999997,-0.46899322959999995,10.2508520184,0.003272492347489368,-0.002181661564992912,0.013089969389957472,2.6,-74.7,-79.60000000000001
0.5168496816,-0.49770710079999997,10.222138147199999,0.004363323129985824,-0.004363323129985824,0.009817477042468103,3.6,-75.2,-78.9
0.5359922624,-0.4881358104,10.222138147199999,0.008726646259971648,-0.003272492347489368,0.008726646259971648,3.0,-74.3,-80.60000000000001
0.5072783912,-0.46899322959999995,10.222138147199999,0.006544984694978736,-0.004363323129985824,0.007635815477475192,2.7,-74.4,-81.2
0.5168496816,-0.5072783912,10.2317094376,-0.001090830782496456,-0.006544984694978736,0.007635815477475192,3.3000000000000003,-74.3,-78.80000000000001
0.5168496816,-0.47856451999999994,10.2317094376,0.003272492347489368,-0.004363323129985824,0.008726646259971648,2.6,-74.2,-79.80000000000001
0.5168496816,-0.49770710079999997,10.2029955664,0.009817477042468103,-0.003272492347489368,0.011999138607461015,2.9000000000000004,-74.9,-79.10000000000001
0.5264209719999999,-0.49770710079999997,10.2317094376,0.003272492347489368,-0.004363323129985824,0.01090830782496456,3.2,-74.8,-81.2
0.4881358104,-0.4881358104,10.260423308799998,0.006544984694978736,-0.004363323129985824,0.011999138607461015,3.0,-74.2,-80.60000000000001
0.5359922624,-0.47856451999999994,10.241280727999998,0.002181661564992912,-0.00545415391248228,0.011999138607461015,4.2,-73.4,-80.5
0.5168496816,-0.46899322959999995,10.241280727999998,0.006544984694978736,-0.006544984694978736,0.008726646259971648,3.5,-74.10000000000001,-79.0
0.5168496816,-0.4881358104,10.2317094376,0.002181661564992912,-0.004363323129985824,0.011999138607461015,3.1,-74.0,-79.60000000000001
0.5264209719999999,-0.49770710079999997,10.222138147199999,0.003272492347489368,0.001090830782496456,0.009817477042468103,3.8000000000000003,-75.7,-80.0
0.5264209719999999,-0.46899322959999995,10.241280727999998,0.001090830782496456,-0.00545415391248228,0.01090830782496456,2.8000000000000003,-74.60000000000001,-79.10000000000001
0.5072783912,-0.47856451999999994,10.2317094376,0.00545415391248228,-0.00545415391248228,0.007635815477475192,3.5,-74.60000000000001,-80.60000000000001
0.5168496816,-0.47856451999999994,10.222138147199999,0.004363323129985824,-0.003272492347489368,0.013089969389957472,3.7,-74.2,-79.7
0.5264209719999999,-0.46899322959999995,10.212566856799999,0.007635815477475192,-0.006544984694978736,0.015271630954950384,2.8000000000000003,-73.5,-80.80000000000001
0.5359922624,-0.4881358104,10.193424275999998,0.004363323129985824,-0.004363323129985824,0.009817477042468103,2.6,-74.8,-79.30000000000001
0.5359922624,-0.46899322959999995,10.260423308799998,0.007635815477475192,-0.004363323129985824,0.01090830782496456,3.0,-74.10000000000001,-79.9
0.5168496816,-0.46899322959999995,10.2317094376,0.006544984694978736,-0.004363323129985824,0.008726646259971648,3.3000000000000003,-74.7,-80.10000000000001
0.5168496816,-0.4881358104,10.222138147199999,0.01090830782496456,-0.002181661564992912,0.01090830782496456,3.3000000000000003,-74.0,-80.4
0.5264209719999999,-0.47856451999999994,10.2029955664,0.003272492347489368,-0.003272492347489368,0.011999138607461015,3.8000000000000003,-73.60000000000001,-80.10000000000001
0.5264209719999999,-0.4881358104,10.222138147199999,0.01090830782496456,-0.004363323129985824,0.008726646259971648,2.6,-73.9,-80.30000000000001
0.5359922624,-0.49770710079999997,10.212566856799999,0.015271630954950384,0.0,0.01090830782496456,3.1,-73.4,-81.10000000000001
0.5264209719999999,-0.46899322959999995,10.2317094376,0.01090830782496456,-0.004363323129985824,0.008726646259971648,3.6,-74.4,-80.30000000000001
0.5168496816,-0.4881358104,10.212566856799999,0.007635815477475192,-0.006544984694978736,0.014180800172453928,4.0,-75.0,-81.2
0.5168496816,-0.47856451999999994,10.2317094376,0.007635815477475192,-0.002181661564992912,0.013089969389957472,3.6,-74.7,-80.7
0.5072783912,-0.4881358104,10.212566856799999,0.009817477042468103,-0.003272492347489368,0.013089969389957472,3.2,-74.10000000000001,-80.5
0.5168496816,-0.47856451999999994,10.212566856799999,0.008726646259971648,-0.003272492347489368,0.009817477042468103,3.8000000000000003,-74.10000000000001,-81.2
0.5168496816,-0.46899322959999995,10.2317094376,0.003272492347489368,-0.006544984694978736,0.011999138607461015,3.0,-72.0,-80.2
0.5168496816,-0.47856451999999994,10.222138147199999,0.007635815477475192,-0.003272492347489368,0.011999138607461015,3.9000000000000004,-73.0,-82.10000000000001
0.5168496816,-0.46899322959999995,10.2317094376,0.004363323129985824,-0.003272492347489368,0.007635815477475192,2.9000000000000004,-74.5,-81.9
0.5264209719999999,-0.47856451999999994,10.241280727999998,0.004363323129985824,-0.001090830782496456,0.007635815477475192,3.8000000000000003,-73.10000000000001,-81.5
0.5168496816,-0.49770710079999997,10.241280727999998,0.004363323129985824,-0.002181661564992912,0.009817477042468103,3.1,-73.4,-79.7
0.5359922624,-0.47856451999999994,10.2317094376,0.004363323129985824,-0.003272492347489368,0.011999138607461015,3.4000000000000004,-73.60000000000001,-83.0
0.5264209719999999,-0.47856451999999994,10.241280727999998,0.002181661564992912,-0.00545415391248228,0.008726646259971648,3.9000000000000004,-73.60000000000001,-81.60000000000001
0.5072783912,-0.49770710079999997,10.241280727999998,0.008726646259971648,-0.00545415391248228,0.013089969389957472,4.5,-71.4,-81.5
0.5742774239999999,-0.41156548719999997,10.222138147199999,0.00545415391248228,0.0,0.008726646259971648,3.4000000000000004,-72.5,-81.7
0.49770710079999997,-0.5742774239999999,10.2508520184,0.0,-0.004363323129985824,0.007635815477475192,3.5,-72.3,-81.5
0.5359922624,-0.4019941968,10.2508520184,0.019634954084936207,0.003272492347489368,0.011999138607461015,2.6,-73.4,-81.5
0.5168496816,-0.5168496816,10.212566856799999,-0.003272492347489368,-0.004363323129985824,0.009817477042468103,2.8000000000000003,-73.3,-82.80000000000001
0.4881358104,-0.45942193919999996,10.2508520184,0.001090830782496456,-0.002181661564992912,0.011999138607461015,2.9000000000000004,-73.0,-81.80000000000001
0.5359922624,-0.4881358104,10.2508520184,0.008726646259971648,-0.001090830782496456,0.01090830782496456,3.0,-71.10000000000001,-80.4
0.5168496816,-0.46899322959999995,10.222138147199999,0.011999138607461015,-0.004363323129985824,0.013089969389957472,3.2,-70.9,-81.7
0.5072783912,-0.47856451999999994,10.269994599199999,0.001090830782496456,-0.003272492347489368,0.011999138607461015,3.4000000000000004,-71.8,-80.5
